longitudinal_ha,transversal_ha,unite,famille_id/id,code_article,longueur,largeur,poids_unit,diametre,diametre_longitudinal,maille_longitudinal,maille_transversal
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2700,2700,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3160,3160,,1.00000000e+00,3.00000000e+00,,,
,,U,production.production_famille_cadre,CA/U12x154x140,140,154,3.28999996e-01,1.20000000e+01,,70,95
,,U,production.production_famille_cadre,CA/U12x132x140,140,132,3.01999986e-01,1.20000000e+01,,70,95
,,U,production.production_famille_treillis_soudes,TSG3930,3930,1250,6.13899994e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG2720,2720,1250,4.25000000e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_etrier,"ET5,5x185",185,,9.09999982e-02,5.50000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x139x230x200",200,230,1.81999996e-01,5.50000000e+00,,139,
,,U,production.production_famille_treillis_soudes,TSG3460,3460,1250,5.45100021e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG3260,3260,1250,5.13800001e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG3160,3160,1250,4.98099995e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG2700,2700,1250,4.23199987e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG2400,2400,1245,3.75500011e+00,3.00000000e+00,3.00000000e+00,100,100
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x1970,1970,,1.00000000e+00,3.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,TSG1970,1970,1250,3.10899997e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_cadre,"CA/U5,5x40x300x40",40,300,6.70000017e-02,5.50000000e+00,,40,
,,U,production.production_famille_cadre,"CAS5,5x100x300",300,100,1.55000001e-01,5.50000000e+00,,,
,,U,production.production_famille_etrier,"ET5,5x100",100,,5.70000000e-02,5.50000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,"TRD6,5x570",570,,1.00000000e+00,6.50000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2300,2300,,1.00000000e+00,3.00000000e+00,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD6HAx500,500,,1.00000000e+00,6.00000000e+00,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD12HAx2440,2440,,1.00000000e+00,1.20000000e+01,,,
HA,HA,U,production.production_famille_treillis_soudes,BBMP30,1750,1220,1.32060003e+01,1.20000000e+01,8.00000000e+00,200,244
HA,HA,U,production.production_famille_treillis_soudes,BBMP30x2,1750,2440,2.64120007e+01,1.20000000e+01,8.00000000e+00,200,244
HA,HA,U,production.production_famille_treillis_soudes,BBMP26x2,1750,2440,1.55860004e+01,8.00000000e+00,8.00000000e+00,200,244
,,Kg,production.production_famille_barres_dressees_coupees,FMD14x2285,2285,,1.00000000e+00,1.40000000e+01,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD10HAx3600,3600,,1.00000000e+00,1.00000000e+01,,,
,HA,U,production.production_famille_cadre,CA6HAx150x500,500,150,3.00000012e-01,6.00000000e+00,,,
,HA,U,production.production_famille_etrier,ET6HAx500,500,,2.48999998e-01,6.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,TSC19S4,3600,2400,6.58960037e+01,1.00000000e+01,1.00000000e+01,150,150
,,U,production.production_famille_cadre,crochet11x85x165,165,85,2.75000006e-01,1.10000000e+01,,,
,HA,U,production.production_famille_cadre,CADRE8HAx100x470x100x470,470,100,4.63999987e-01,8.00000000e+00,,470,100
,HA,U,production.production_famille_cadre,CA/L10HAx150x850,850,150,6.05000019e-01,1.00000000e+01,,,
,HA,U,production.production_famille_cadre,CA12HAx820x1000,1000,820,2.59299994e+00,1.20000000e+01,,100,
,HA,U,production.production_famille_cadre,CA12HAx670x1000,1000,670,2.46000004e+00,1.20000000e+01,,100,
,,U,production.production_famille_cadre,CA12x100x286,286,100,6.09000027e-01,1.20000000e+01,,,
,,U,production.production_famille_cadre,"CA5,5x160x190",190,160,1.40000001e-01,5.50000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x220x270",270,220,1.93000004e-01,5.50000000e+00,,,
,,U,production.production_famille_etrier,"ET5,5x220",220,,1.04000002e-01,5.50000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,FMD14x620,620,,1.00000000e+00,1.40000000e+01,,,
,,Kg,production.production_famille_barres_dressees_coupees,FMD14x1840,1840,,1.00000000e+00,1.40000000e+01,,,
,,Kg,production.production_famille_barres_dressees_coupees,FMD14x1240,1240,,1.00000000e+00,1.40000000e+01,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD8HAx2700,2700,,1.00000000e+00,8.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2780,2780,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2500,2500,,1.00000000e+00,3.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,CHAHIA1,6000,2250,1.15470001e+02,8.00000000e+00,1.20000000e+01,150,150
HA,HA,U,production.production_famille_treillis_soudes,EMGTPH3,900,900,4.26599979e+00,8.00000000e+00,8.00000000e+00,150,150
HA,HA,U,production.production_famille_treillis_soudes,EMGTPH3x6,2700,1800,2.55960007e+01,8.00000000e+00,8.00000000e+00,150,150
,,U,production.production_famille_treillis_soudes,TSG2780,2780,1250,4.37099981e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG2500,2500,1250,3.91899991e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG2300,2300,1250,3.60500002e+00,3.00000000e+00,3.00000000e+00,100,100
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3500,3500,,1.00000000e+00,3.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,TSG3500,3500,1250,5.48600006e+00,3.00000000e+00,3.00000000e+00,100,100
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3900,3900,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3760,3760,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x1960,1960,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2030,2030,,1.00000000e+00,3.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,TSG3900,3900,1250,6.11299992e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG3760,3760,1250,5.92199993e+00,3.00000000e+00,3.00000000e+00,100,100
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3150,3150,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2770,2770,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2230,2230,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRD9x1140,1140,,1.00000000e+00,9.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRD9x1060,1060,,1.00000000e+00,9.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRD8x1000,1000,,1.00000000e+00,8.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,TSG3150,3150,1245,4.90299988e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG2770,2770,1250,4.36299992e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG2230,2230,1250,3.47499990e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG2030,2030,1250,3.16100001e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG1960,1960,1250,3.09999990e+00,3.00000000e+00,3.00000000e+00,100,100
HA,HA,U,production.production_famille_treillis_soudes,TSC12S8,3000,2400,3.55499992e+01,8.00000000e+00,8.00000000e+00,150,150
HA,HA,U,production.production_famille_poutrelle,PT100x12000,12000,90,2.52000008e+01,1.00000000e+01,6.00000000e+00,200,100
,,Kg,production.production_famille_barres_dressees_coupees,TRD12x2590,2590,,1.00000000e+00,1.20000000e+01,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD9HAx5950,5950,,1.00000000e+00,9.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,TSC17S1,5950,2400,7.35490036e+01,8.00000000e+00,9.00000000e+00,150,200
HA,HA,U,production.production_famille_poutrelle,PT100x2500,2500,100,5.25000000e+00,1.00000000e+01,6.00000000e+00,200,100
,,Kg,production.production_famille_barres_dressees_coupees,TRD4x1930,1930,,1.00000000e+00,4.00000000e+00,,,
,HA,U,production.production_famille_cadre,CA/L10HAx200x800,800,200,6.16999984e-01,1.00000000e+01,,,
HA,HA,U,production.production_famille_treillis_soudes,TSC7S6,3000,1200,1.42200003e+01,8.00000000e+00,8.00000000e+00,200,200
,,Kg,production.production_famille_barres_dressees_coupees,TRD4x680,680,,1.00000000e+00,4.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,Selimat5,1930,680,3.96199989e+00,4.00000000e+00,4.00000000e+00,50,100
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x4700,4700,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x4050,4050,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2710,2710,,1.00000000e+00,3.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,TSG4050,4050,1250,6.31400013e+00,3.00000000e+00,3.00000000e+00,100,100
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD10HAx3900,3900,,1.00000000e+00,1.00000000e+01,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD10HAx5100,5100,,1.00000000e+00,1.00000000e+01,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD10HAx4200,4200,,1.00000000e+00,1.00000000e+01,,,
HA,HA,U,production.production_famille_treillis_soudes,TSC19S5,5100,2400,1.00694000e+02,1.00000000e+01,1.00000000e+01,150,150
HA,HA,U,production.production_famille_treillis_soudes,TSC19S6,3900,2400,7.70019989e+01,1.00000000e+01,1.00000000e+01,150,150
HA,HA,U,production.production_famille_treillis_soudes,TSC19S7,4200,2400,8.29240036e+01,1.00000000e+01,1.00000000e+01,150,150
,,U,production.production_famille_treillis_soudes,TSG4700,4700,1250,7.36700010e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG2710,2710,1250,4.24100018e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSL9S1,4000,2400,1.05600004e+01,3.00000000e+00,3.00000000e+00,100,100
HA,HA,U,production.production_famille_treillis_soudes,ERB54,4000,2400,3.79199982e+01,8.00000000e+00,8.00000000e+00,200,200
HA,HA,U,production.production_famille_treillis_soudes,TSC2S17,3000,600,3.69600010e+00,5.00000000e+00,5.00000000e+00,150,150
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD8HAx1720,1720,,1.00000000e+00,8.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,BBMP31,1800,1720,1.24820004e+01,8.00000000e+00,8.00000000e+00,195,200
,,Kg,production.production_famille_barres_dressees_coupees,FMD14x1640,1640,,1.00000000e+00,1.40000000e+01,,,
,,Kg,production.production_famille_barres_dressees_coupees,FMD14x1500,1500,,1.00000000e+00,1.40000000e+01,,,
,,Kg,production.production_famille_barres_dressees_coupees,"TRD10,6x255",255,,1.00000000e+00,1.06000004e+01,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD8HAx1920,1920,,1.00000000e+00,8.00000000e+00,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD8HAx1220,1220,,1.00000000e+00,8.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,BBMP32,1920,1220,9.36900043e+00,8.00000000e+00,8.00000000e+00,200,200
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3130,3130,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2690,2690,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2380,2380,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x1630,1630,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x1920,1920,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2080,2080,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2180,2180,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2450,2450,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2480,2480,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2790,2790,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3100,3100,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3190,3190,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3230,3230,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3410,3410,,1.00000000e+00,3.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,TSG3130,3130,1250,4.88500023e+00,3.00000000e+00,3.00000000e+00,100,100
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3270,3270,,1.00000000e+00,3.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,TSG2690,2690,1245,4.21600008e+00,3.00000000e+00,3.00000000e+00,100,100
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3250,3250,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3180,3180,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3040,3040,,1.00000000e+00,3.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,TSG2380,2380,1245,3.73699999e+00,3.00000000e+00,3.00000000e+00,100,100
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2840,2840,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2810,2810,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2740,2740,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x1880,1880,,1.00000000e+00,3.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,TSG3410,3410,1250,5.33799982e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG3230,3230,1250,5.04199982e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG3250,3250,1250,5.05999994e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG3190,3190,1245,4.99800014e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG3180,3180,1250,4.99800014e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG2180,2180,1245,3.42400002e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG2080,2080,1250,3.27399993e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG2480,2480,1245,3.89400005e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG2790,2790,1245,4.37200022e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG2840,2840,1250,4.42399979e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG2810,2810,1250,4.39799976e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG1920,1920,1250,2.97600007e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG1880,1880,1250,2.96000004e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG1630,1630,1250,2.53399992e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG3270,3270,1250,5.14699984e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG3100,3100,1250,4.85900021e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_cadre,"CA5,5x170x450",450,170,2.41999999e-01,5.50000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2070,2070,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3200,3200,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2270,2270,,1.00000000e+00,3.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,TSC19S8,4950,2400,9.77330017e+01,1.00000000e+01,1.00000000e+01,150,150
HA,HA,U,production.production_famille_treillis_soudes,TSC19S9,3750,2400,7.40400009e+01,1.00000000e+01,1.00000000e+01,150,150
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD10HAx4950,4950,,1.00000000e+00,1.00000000e+01,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD10HAx3750,3750,,1.00000000e+00,1.00000000e+01,,,
,,U,production.production_famille_treillis_soudes,TSG2870,2870,1250,4.51999998e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG2740,2740,1245,4.32800007e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG3040,3040,1250,4.73799992e+00,3.00000000e+00,3.00000000e+00,100,100
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2050,2050,,1.00000000e+00,3.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,TSG2270,2270,1250,3.57900000e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG2050S,2050,1250,3.24799991e+00,3.00000000e+00,3.00000000e+00,100,100
HA,HA,U,production.production_famille_treillis_soudes,BBMP33x2,2440,1800,1.57840004e+01,8.00000000e+00,8.00000000e+00,244,200
HA,HA,U,production.production_famille_treillis_soudes,BBMP33,1220,1800,7.89200020e+00,8.00000000e+00,8.00000000e+00,244,200
,,Kg,production.production_famille_barres_dressees_coupees,FMD14x880,880,,1.00000000e+00,1.40000000e+01,,,
,,U,production.production_famille_treillis_soudes,TSL4S9,3000,1800,7.12799978e+00,4.00000000e+00,4.00000000e+00,150,150
HA,HA,U,production.production_famille_treillis_soudes,BBMP34,1800,1220,1.33050003e+01,1.20000000e+01,8.00000000e+00,200,244
HA,HA,U,production.production_famille_treillis_soudes,BBMP34x2,1800,2440,2.66100006e+01,1.20000000e+01,8.00000000e+00,200,244
,,Kg,production.production_famille_barres_dressees_coupees,TRD12x1990,1990,,1.00000000e+00,1.20000000e+01,,,
,HA,U,production.production_famille_cadre,EP12HAx740,740,,9.34000015e-01,1.20000000e+01,,,
,HA,U,production.production_famille_cadre,EP12HAx840,840,,1.02300000e+00,1.20000000e+01,,,
,HA,U,production.production_famille_cadre,EP12HAx940,940,,1.11199999e+00,1.20000000e+01,,,
,HA,U,production.production_famille_cadre,EP12HAx1040,1040,,1.20000005e+00,1.20000000e+01,,,
,HA,U,production.production_famille_cadre,EP8HAx440,440,,2.54999995e-01,8.00000000e+00,,,
,HA,U,production.production_famille_cadre,EP8HAx640,640,,3.33999991e-01,8.00000000e+00,,,
,HA,U,production.production_famille_cadre,EP8HAx740,740,,3.74000013e-01,8.00000000e+00,,,
,HA,U,production.production_famille_cadre,EP8HAx840,840,,4.12999988e-01,8.00000000e+00,,,
,HA,U,production.production_famille_cadre,EP8HAx940,940,,4.53000009e-01,8.00000000e+00,,,
,HA,U,production.production_famille_cadre,EP8HAx1040,1040,,4.92000014e-01,8.00000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x150x250",250,150,1.96999997e-01,5.50000000e+00,,,
,,U,production.production_famille_cadre,"CA/N5,5x250x150x250x475",475,250,2.11999997e-01,5.50000000e+00,,150,250
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2680,2680,,1.00000000e+00,3.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,BBMP35,2000,1940,8.41199970e+00,5.00000000e+00,8.00000000e+00,325,250
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x5000,5000,,1.00000000e+00,3.00000000e+00,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD8HAx2320,2320,,1.00000000e+00,8.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2860,2860,,1.00000000e+00,3.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,BBMP36,2320,1300,1.25769997e+01,8.00000000e+00,8.00000000e+00,200,200
,,U,production.production_famille_treillis_soudes,TSG2680,2680,1250,4.21400023e+00,3.00000000e+00,3.00000000e+00,100,100
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2960,2960,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3310,3310,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3170,3170,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3400,3400,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2820,2820,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2560,2560,,1.00000000e+00,3.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,TSC15S2,4200,2400,6.21940002e+01,1.00000000e+01,1.00000000e+01,200,200
,,U,production.production_famille_treillis_soudes,TSG2860,2860,1250,4.51100016e+00,3.00000000e+00,3.00000000e+00,100,100
HA,HA,U,production.production_famille_poutrelle,PT100x6200,6200,90,1.30200005e+01,1.00000000e+01,6.00000000e+00,200,100
,,U,production.production_famille_treillis_soudes,TSG2960,2960,1245,4.66800022e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG2820,2820,1250,4.40700006e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG2560,2560,1250,4.04099989e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG3170,3170,1245,4.98099995e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG3310,3310,1250,5.18200016e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG3400,3400,1250,5.32999992e+00,3.00000000e+00,3.00000000e+00,100,100
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3880,3880,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3070,3070,,1.00000000e+00,3.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,TSG2450,2450,1250,3.80599999e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG3880,3880,1250,6.09499979e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_cadre,"CA5,5x150x300",300,150,1.78000003e-01,5.50000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x150x450",450,150,2.33999997e-01,5.50000000e+00,,,
,,U,production.production_famille_treillis_soudes,TSG3200,3200,1250,5.01599979e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_etrier,"ET5,5x300",300,,1.34000003e-01,5.50000000e+00,,,
,,U,production.production_famille_etrier,"EP5,5x150",150,,4.80000004e-02,5.50000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x4980,4980,,1.00000000e+00,3.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,TSG3070,3070,1245,4.82499981e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG4980,4980,1250,7.82000017e+00,3.00000000e+00,3.00000000e+00,100,100
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2550,2550,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2260,2260,,1.00000000e+00,3.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,Selimat2.1,1930,830,4.76000023e+00,4.00000000e+00,4.00000000e+00,50,100
,,U,production.production_famille_treillis_soudes,TSG2550,2550,1250,3.96300006e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG2260,2260,1250,3.56999993e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSL4S10,3000,2400,1.90079994e+01,4.00000000e+00,4.00000000e+00,50,150
,,U,production.production_famille_cadre,"CAS5,5x120x400",400,120,2.00000003e-01,5.50000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,TSC19S7B14,4200,2400,7.77419968e+01,1.00000000e+01,1.00000000e+01,150,150
,,U,production.production_famille_treillis_soudes,TSL4S11,3600,2400,1.14049997e+01,4.00000000e+00,4.00000000e+00,150,150
,,U,production.production_famille_cadre,"CA5,5x130x130",130,130,1.07000001e-01,5.50000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,TSC12S9,4750,2400,6.03559990e+01,8.00000000e+00,8.00000000e+00,150,150
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD8HAx4750,4750,,1.00000000e+00,8.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,TSL4S12,2400,1350,4.27699995e+00,4.00000000e+00,4.00000000e+00,150,150
,,U,production.production_famille_cadre,"CA5,5x190x190",190,190,1.51999995e-01,5.50000000e+00,,,
,,U,production.production_famille_treillis_soudes,MBG5,4800,2450,1.28039999e+01,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,MBG1,3600,2450,9.60299969e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,MBG2,3500,2450,9.33600044e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,MBG3,3400,2450,9.06999969e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,MBG4,3300,2450,8.80300045e+00,3.00000000e+00,3.00000000e+00,100,100
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3420,3420,,1.00000000e+00,3.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,TSG14,3000,2400,7.92000008e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG15,3000,2000,6.59999990e+00,3.00000000e+00,3.00000000e+00,100,100
